source,target,rate,type
H2|Compromised,H30|Compromised,0.015,spatial
H2|Compromised,H31|Compromised,0.015,spatial
H2|Compromised,H32|Compromised,0.015,spatial
H2|Compromised,H33|Compromised,0.015,spatial
H2|Compromised,H34|Compromised,0.015,spatial
H2|Compromised,H35|Compromised,0.015,spatial
H2|Compromised,H36|Compromised,0.015,spatial
H2|Compromised,H37|Compromised,0.015,spatial
H2|Compromised,H38|Compromised,0.015,spatial
H2|Compromised,H39|Compromised,0.015,spatial
H2|Compromised,H40|Compromised,0.015,spatial
H2|Compromised,H41|Compromised,0.015,spatial
H2|Compromised,H42|Compromised,0.015,spatial
H2|Compromised,H43|Compromised,0.015,spatial
H2|Compromised,H44|Compromised,0.015,spatial
H2|Compromised,H45|Compromised,0.015,spatial
H2|Compromised,H46|Compromised,0.015,spatial
H2|Compromised,H47|Compromised,0.015,spatial
H2|Compromised,H48|Compromised,0.015,spatial
H2|Compromised,H49|Compromised,0.015,spatial
H2|Compromised,H50|Compromised,0.015,spatial
H2|Compromised,H51|Compromised,0.015,spatial
H2|Compromised,H52|Compromised,0.015,spatial
H2|Compromised,H53|Compromised,0.015,spatial
H3|Normal,H3|Compromised,0.030459207484708546,internal
H3|Compromised,H3|Down,0.07257069283483544,internal
H3|Down,H3|Mitigated,0.06187540371808747,internal
H3|Mitigated,H3|Recovered,0.06187540371808747,internal
H3|Compromised,H0|Compromised,0.015,spatial
H3|Compromised,H1|Compromised,0.015,spatial
H3|Compromised,H2|Compromised,0.015,spatial
H3|Compromised,H4|Compromised,0.015,spatial
H3|Compromised,H5|Compromised,0.015,spatial
H3|Compromised,H6|Compromised,0.015,spatial
H3|Compromised,H7|Compromised,0.015,spatial
H3|Compromised,H8|Compromised,0.015,spatial
H3|Compromised,H9|Compromised,0.015,spatial
H3|Compromised,H10|Compromised,0.015,spatial
H3|Compromised,H11|Compromised,0.015,spatial
H3|Compromised,H12|Compromised,0.015,spatial
H3|Compromised,H13|Compromised,0.015,spatial
H3|Compromised,H14|Compromised,0.015,spatial
H3|Compromised,H15|Compromised,0.015,spatial
H3|Compromised,H16|Compromised,0.015,spatial
H3|Compromised,H17|Compromised,0.015,spatial
H3|Compromised,H18|Compromised,0.015,spatial
H3|Compromised,H19|Compromised,0.015,spatial
H3|Compromised,H20|Compromised,0.015,spatial
H3|Compromised,H21|Compromised,0.015,spatial
H3|Compromised,H22|Compromised,0.015,spatial
H3|Compromised,H23|Compromised,0.015,spatial
H3|Compromised,H24|Compromised,0.015,spatial
H3|Compromised,H25|Compromised,0.015,spatial
H3|Compromised,H26|Compromised,0.015,spatial
H3|Compromised,H27|Compromised,0.015,spatial
H3|Compromised,H28|Compromised,0.015,spatial
H3|Compromised,H29|Compromised,0.015,spatial
H3|Compromised,H30|Compromised,0.015,spatial
H3|Compromised,H31|Compromised,0.015,spatial
H3|Compromised,H32|Compromised,0.015,spatial
H3|Compromised,H33|Compromised,0.015,spatial
H3|Compromised,H34|Compromised,0.015,spatial
H3|Compromised,H35|Compromised,0.015,spatial
H3|Compromised,H36|Compromised,0.015,spatial
H3|Compromised,H37|Compromised,0.015,spatial
H3|Compromised,H38|Compromised,0.015,spatial
H3|Compromised,H39|Compromised,0.015,spatial
H3|Compromised,H40|Compromised,0.015,spatial
H3|Compromised,H41|Compromised,0.015,spatial
H3|Compromised,H42|Compromised,0.015,spatial
H3|Compromised,H43|Compromised,0.015,spatial
H3|Compromised,H44|Compromised,0.015,spatial
H3|Compromised,H45|Compromised,0.015,spatial
H3|Compromised,H46|Compromised,0.015,spatial
H3|Compromised,H47|Compromised,0.015,spatial
H3|Compromised,H48|Compromised,0.015,spatial
H3|Compromised,H49|Compromised,0.015,spatial
H3|Compromised,H50|Compromised,0.015,spatial
H3|Compromised,H51|Compromised,0.015,spatial
H3|Compromised,H52|Compromised,0.015,spatial
H3|Compromised,H53|Compromised,0.015,spatial
H4|Normal,H4|Compromised,0.030459207484708546,internal
H4|Compromised,H4|Down,0.07257069283483544,internal
H4|Down,H4|Mitigated,0.06187540371808747,internal
H4|Mitigated,H4|Recovered,0.06187540371808747,internal
H4|Compromised,H0|Compromised,0.015,spatial
H4|Compromised,H1|Compromised,0.015,spatial
H4|Compromised,H2|Compromised,0.015,spatial
H4|Compromised,H3|Compromised,0.015,spatial
H4|Compromised,H5|Compromised,0.015,spatial
H4|Compromised,H6|Compromised,0.015,spatial
H4|Compromised,H7|Compromised,0.015,spatial
H4|Compromised,H8|Compromised,0.015,spatial
H4|Compromised,H9|Compromised,0.015,spatial
H4|Compromised,H10|Compromised,0.015,spatial
H4|Compromised,H11|Compromised,0.015,spatial
H4|Compromised,H12|Compromised,0.015,spatial
H4|Compromised,H13|Compromised,0.015,spatial
H4|Compromised,H14|Compromised,0.015,spatial
H4|Compromised,H15|Compromised,0.015,spatial
H4|Compromised,H16|Compromised,0.015,spatial
H4|Compromised,H17|Compromised,0.015,spatial
H4|Compromised,H18|Compromised,0.015,spatial
H4|Compromised,H19|Compromised,0.015,spatial
H4|Compromised,H20|Compromised,0.015,spatial
H4|Compromised,H21|Compromised,0.015,spatial
H4|Compromised,H22|Compromised,0.015,spatial
H4|Compromised,H23|Compromised,0.015,spatial
H4|Compromised,H24|Compromised,0.015,spatial
H4|Compromised,H25|Compromised,0.015,spatial
H4|Compromised,H26|Compromised,0.015,spatial
H4|Compromised,H27|Compromised,0.015,spatial
H4|Compromised,H28|Compromised,0.015,spatial
H4|Compromised,H29|Compromised,0.015,spatial
H4|Compromised,H30|Compromised,0.015,spatial
H4|Compromised,H31|Compromised,0.015,spatial
H4|Compromised,H32|Compromised,0.015,spatial
H4|Compromised,H33|Compromised,0.015,spatial
H4|Compromised,H34|Compromised,0.015,spatial
H4|Compromised,H35|Compromised,0.015,spatial
H4|Compromised,H36|Compromised,0.015,spatial
H4|Compromised,H37|Compromised,0.015,spatial
H4|Compromised,H38|Compromised,0.015,spatial
H4|Compromised,H39|Compromised,0.015,spatial
H4|Compromised,H40|Compromised,0.015,spatial
H4|Compromised,H41|Compromised,0.015,spatial
H4|Compromised,H42|Compromised,0.015,spatial
H4|Compromised,H43|Compromised,0.015,spatial
H4|Compromised,H44|Compromised,0.015,spatial
H4|Compromised,H45|Compromised,0.015,spatial
H4|Compromised,H46|Compromised,0.015,spatial
H4|Compromised,H47|Compromised,0.015,spatial
H4|Compromised,H48|Compromised,0.015,spatial
H4|Compromised,H49|Compromised,0.015,spatial
H4|Compromised,H50|Compromised,0.015,spatial
H4|Compromised,H51|Compromised,0.015,spatial
H4|Compromised,H52|Compromised,0.015,spatial
H4|Compromised,H53|Compromised,0.015,spatial
H5|Normal,H5|Compromised,0.030459207484708546,internal
H5|Compromised,H5|Down,0.07257069283483544,internal
H5|Down,H5|Mitigated,0.06187540371808747,internal
H5|Mitigated,H5|Recovered,0.06187540371808747,internal
H5|Compromised,H0|Compromised,0.015,spatial
H5|Compromised,H1|Compromised,0.015,spatial
H5|Compromised,H2|Compromised,0.015,spatial
H5|Compromised,H3|Compromised,0.015,spatial
H5|Compromised,H4|Compromised,0.015,spatial
H5|Compromised,H6|Compromised,0.015,spatial
H5|Compromised,H7|Compromised,0.015,spatial
H5|Compromised,H8|Compromised,0.015,spatial
H5|Compromised,H9|Compromised,0.015,spatial
H5|Compromised,H10|Compromised,0.015,spatial
H5|Compromised,H11|Compromised,0.015,spatial
H5|Compromised,H12|Compromised,0.015,spatial
H5|Compromised,H13|Compromised,0.015,spatial
H5|Compromised,H14|Compromised,0.015,spatial
H5|Compromised,H15|Compromised,0.015,spatial
H5|Compromised,H16|Compromised,0.015,spatial
H5|Compromised,H17|Compromised,0.015,spatial
H5|Compromised,H18|Compromised,0.015,spatial
H5|Compromised,H19|Compromised,0.015,spatial
H5|Compromised,H20|Compromised,0.015,spatial
H5|Compromised,H21|Compromised,0.015,spatial
H5|Compromised,H22|Compromised,0.015,spatial
H5|Compromised,H23|Compromised,0.015,spatial
H5|Compromised,H24|Compromised,0.015,spatial
H5|Compromised,H25|Compromised,0.015,spatial
H5|Compromised,H26|Compromised,0.015,spatial
H5|Compromised,H27|Compromised,0.015,spatial
H5|Compromised,H28|Compromised,0.015,spatial
H5|Compromised,H29|Compromised,0.015,spatial
H5|Compromised,H30|Compromised,0.015,spatial
H5|Compromised,H31|Compromised,0.015,spatial
H5|Compromised,H32|Compromised,0.015,spatial
H5|Compromised,H33|Compromised,0.015,spatial
H5|Compromised,H34|Compromised,0.015,spatial
H5|Compromised,H35|Compromised,0.015,spatial
H5|Compromised,H36|Compromised,0.015,spatial
H5|Compromised,H37|Compromised,0.015,spatial
H5|Compromised,H38|Compromised,0.015,spatial
H5|Compromised,H39|Compromised,0.015,spatial
H5|Compromised,H40|Compromised,0.015,spatial
H5|Compromised,H41|Compromised,0.015,spatial
H5|Compromised,H42|Compromised,0.015,spatial
H5|Compromised,H43|Compromised,0.015,spatial
H5|Compromised,H44|Compromised,0.015,spatial
H5|Compromised,H45|Compromised,0.015,spatial
H5|Compromised,H46|Compromised,0.015,spatial
H5|Compromised,H47|Compromised,0.015,spatial
H5|Compromised,H48|Compromised,0.015,spatial
H5|Compromised,H49|Compromised,0.015,spatial
H5|Compromised,H50|Compromised,0.015,spatial
H5|Compromised,H51|Compromised,0.015,spatial
H5|Compromised,H52|Compromised,0.015,spatial
H5|Compromised,H53|Compromised,0.015,spatial
H6|Normal,H6|Compromised,0.030459207484708546,internal
H6|Compromised,H6|Down,0.07257069283483544,internal
H6|Down,H6|Mitigated,0.06187540371808747,internal
H6|Mitigated,H6|Recovered,0.06187540371808747,internal
H6|Compromised,H0|Compromised,0.015,spatial
H6|Compromised,H1|Compromised,0.015,spatial
H6|Compromised,H2|Compromised,0.015,spatial
H6|Compromised,H3|Compromised,0.015,spatial
H6|Compromised,H4|Compromised,0.015,spatial
H6|Compromised,H5|Compromised,0.015,spatial
H6|Compromised,H7|Compromised,0.015,spatial
H6|Compromised,H8|Compromised,0.015,spatial
H6|Compromised,H9|Compromised,0.015,spatial
H6|Compromised,H10|Compromised,0.015,spatial
H6|Compromised,H11|Compromised,0.015,spatial
H6|Compromised,H12|Compromised,0.015,spatial
H6|Compromised,H13|Compromised,0.015,spatial
H6|Compromised,H14|Compromised,0.015,spatial
H6|Compromised,H15|Compromised,0.015,spatial
H6|Compromised,H16|Compromised,0.015,spatial
H6|Compromised,H17|Compromised,0.015,spatial
H6|Compromised,H18|Compromised,0.015,spatial
H6|Compromised,H19|Compromised,0.015,spatial
H6|Compromised,H20|Compromised,0.015,spatial
H6|Compromised,H21|Compromised,0.015,spatial
H6|Compromised,H22|Compromised,0.015,spatial
H6|Compromised,H23|Compromised,0.015,spatial
H6|Compromised,H24|Compromised,0.015,spatial
H6|Compromised,H25|Compromised,0.015,spatial
H6|Compromised,H26|Compromised,0.015,spatial
H6|Compromised,H27|Compromised,0.015,spatial
H6|Compromised,H28|Compromised,0.015,spatial
H6|Compromised,H29|Compromised,0.015,spatial
H6|Compromised,H30|Compromised,0.015,spatial
H6|Compromised,H31|Compromised,0.015,spatial
H6|Compromised,H32|Compromised,0.015,spatial
H6|Compromised,H33|Compromised,0.015,spatial
H6|Compromised,H34|Compromised,0.015,spatial
H6|Compromised,H35|Compromised,0.015,spatial
H6|Compromised,H36|Compromised,0.015,spatial
H6|Compromised,H37|Compromised,0.015,spatial
H6|Compromised,H38|Compromised,0.015,spatial
H6|Compromised,H39|Compromised,0.015,spatial
H6|Compromised,H40|Compromised,0.015,spatial
H6|Compromised,H41|Compromised,0.015,spatial
H6|Compromised,H42|Compromised,0.015,spatial
H6|Compromised,H43|Compromised,0.015,spatial
H6|Compromised,H44|Compromised,0.015,spatial
H6|Compromised,H45|Compromised,0.015,spatial
H6|Compromised,H46|Compromised,0.015,spatial
H6|Compromised,H47|Compromised,0.015,spatial
H6|Compromised,H48|Compromised,0.015,spatial
H6|Compromised,H49|Compromised,0.015,spatial
H6|Compromised,H50|Compromised,0.015,spatial
H6|Compromised,H51|Compromised,0.015,spatial
H6|Compromised,H52|Compromised,0.015,spatial
H6|Compromised,H53|Compromised,0.015,spatial
H7|Normal,H7|Compromised,0.030459207484708546,internal
H7|Compromised,H7|Down,0.07257069283483544,internal
H7|Down,H7|Mitigated,0.06187540371808747,internal
H7|Mitigated,H7|Recovered,0.06187540371808747,internal
H7|Compromised,H0|Compromised,0.015,spatial
H7|Compromised,H1|Compromised,0.015,spatial
H7|Compromised,H2|Compromised,0.015,spatial
H7|Compromised,H3|Compromised,0.015,spatial
H7|Compromised,H4|Compromised,0.015,spatial
H7|Compromised,H5|Compromised,0.015,spatial
H7|Compromised,H6|Compromised,0.015,spatial
H7|Compromised,H8|Compromised,0.015,spatial
H7|Compromised,H9|Compromised,0.015,spatial
H7|Compromised,H10|Compromised,0.015,spatial
H7|Compromised,H11|Compromised,0.015,spatial
H7|Compromised,H12|Compromised,0.015,spatial
H7|Compromised,H13|Compromised,0.015,spatial
H7|Compromised,H14|Compromised,0.015,spatial
H7|Compromised,H15|Compromised,0.015,spatial
H7|Compromised,H16|Compromised,0.015,spatial
H7|Compromised,H17|Compromised,0.015,spatial
H7|Compromised,H18|Compromised,0.015,spatial
H7|Compromised,H19|Compromised,0.015,spatial
H7|Compromised,H20|Compromised,0.015,spatial
H7|Compromised,H21|Compromised,0.015,spatial
H7|Compromised,H22|Compromised,0.015,spatial
H7|Compromised,H23|Compromised,0.015,spatial
H7|Compromised,H24|Compromised,0.015,spatial
H7|Compromised,H25|Compromised,0.015,spatial
H7|Compromised,H26|Compromised,0.015,spatial
H7|Compromised,H27|Compromised,0.015,spatial
H7|Compromised,H28|Compromised,0.015,spatial
H7|Compromised,H29|Compromised,0.015,spatial
H7|Compromised,H30|Compromised,0.015,spatial
H7|Compromised,H31|Compromised,0.015,spatial
H7|Compromised,H32|Compromised,0.015,spatial
H7|Compromised,H33|Compromised,0.015,spatial
H7|Compromised,H34|Compromised,0.015,spatial
H7|Compromised,H35|Compromised,0.015,spatial
H7|Compromised,H36|Compromised,0.015,spatial
H7|Compromised,H37|Compromised,0.015,spatial
H7|Compromised,H38|Compromised,0.015,spatial
H7|Compromised,H39|Compromised,0.015,spatial
H7|Compromised,H40|Compromised,0.015,spatial
H7|Compromised,H41|Compromised,0.015,spatial
H7|Compromised,H42|Compromised,0.015,spatial
H7|Compromised,H43|Compromised,0.015,spatial
H7|Compromised,H44|Compromised,0.015,spatial
H7|Compromised,H45|Compromised,0.015,spatial
H7|Compromised,H46|Compromised,0.015,spatial
H7|Compromised,H47|Compromised,0.015,spatial
H7|Compromised,H48|Compromised,0.015,spatial
H7|Compromised,H49|Compromised,0.015,spatial
H7|Compromised,H50|Compromised,0.015,spatial
H7|Compromised,H51|Compromised,0.015,spatial
H7|Compromised,H52|Compromised,0.015,spatial
H7|Compromised,H53|Compromised,0.015,spatial
H8|Normal,H8|Compromised,0.030459207484708546,internal
H8|Compromised,H8|Down,0.07257069283483544,internal
H8|Down,H8|Mitigated,0.06187540371808747,internal
H8|Mitigated,H8|Recovered,0.06187540371808747,internal
H8|Compromised,H0|Compromised,0.015,spatial
H8|Compromised,H1|Compromised,0.015,spatial
H8|Compromised,H2|Compromised,0.015,spatial
H8|Compromised,H3|Compromised,0.015,spatial
H8|Compromised,H4|Compromised,0.015,spatial
H8|Compromised,H5|Compromised,0.015,spatial
H8|Compromised,H6|Compromised,0.015,spatial
H8|Compromised,H7|Compromised,0.015,spatial
H8|Compromised,H9|Compromised,0.015,spatial
H8|Compromised,H10|Compromised,0.015,spatial
H8|Compromised,H11|Compromised,0.015,spatial
H8|Compromised,H12|Compromised,0.015,spatial
H8|Compromised,H13|Compromised,0.015,spatial
H8|Compromised,H14|Compromised,0.015,spatial
H8|Compromised,H15|Compromised,0.015,spatial
H8|Compromised,H16|Compromised,0.015,spatial
H8|Compromised,H17|Compromised,0.015,spatial
H8|Compromised,H18|Compromised,0.015,spatial
H8|Compromised,H19|Compromised,0.015,spatial
H8|Compromised,H20|Compromised,0.015,spatial
H8|Compromised,H21|Compromised,0.015,spatial
H8|Compromised,H22|Compromised,0.015,spatial
H8|Compromised,H23|Compromised,0.015,spatial
H8|Compromised,H24|Compromised,0.015,spatial
H8|Compromised,H25|Compromised,0.015,spatial
H8|Compromised,H26|Compromised,0.015,spatial
H8|Compromised,H27|Compromised,0.015,spatial
H8|Compromised,H28|Compromised,0.015,spatial
H8|Compromised,H29|Compromised,0.015,spatial
H8|Compromised,H30|Compromised,0.015,spatial
H8|Compromised,H31|Compromised,0.015,spatial
H8|Compromised,H32|Compromised,0.015,spatial
H8|Compromised,H33|Compromised,0.015,spatial
H8|Compromised,H34|Compromised,0.015,spatial
H8|Compromised,H35|Compromised,0.015,spatial
H8|Compromised,H36|Compromised,0.015,spatial
H8|Compromised,H37|Compromised,0.015,spatial
H8|Compromised,H38|Compromised,0.015,spatial
H8|Compromised,H39|Compromised,0.015,spatial
H8|Compromised,H40|Compromised,0.015,spatial
H8|Compromised,H41|Compromised,0.015,spatial
H8|Compromised,H42|Compromised,0.015,spatial
H8|Compromised,H43|Compromised,0.015,spatial
H8|Compromised,H44|Compromised,0.015,spatial
H8|Compromised,H45|Compromised,0.015,spatial
H8|Compromised,H46|Compromised,0.015,spatial
H8|Compromised,H47|Compromised,0.015,spatial
H8|Compromised,H48|Compromised,0.015,spatial
H8|Compromised,H49|Compromised,0.015,spatial
H8|Compromised,H50|Compromised,0.015,spatial
H8|Compromised,H51|Compromised,0.015,spatial
H8|Compromised,H52|Compromised,0.015,spatial
H8|Compromised,H53|Compromised,0.015,spatial
H9|Normal,H9|Compromised,0.030459207484708546,internal
H9|Compromised,H9|Down,0.07257069283483544,internal
H9|Down,H9|Mitigated,0.06187540371808747,internal
H9|Mitigated,H9|Recovered,0.06187540371808747,internal
H9|Compromised,H0|Compromised,0.015,spatial
H9|Compromised,H1|Compromised,0.015,spatial
H9|Compromised,H2|Compromised,0.015,spatial
H9|Compromised,H3|Compromised,0.015,spatial
H9|Compromised,H4|Compromised,0.015,spatial
H9|Compromised,H5|Compromised,0.015,spatial
H9|Compromised,H6|Compromised,0.015,spatial
H9|Compromised,H7|Compromised,0.015,spatial
H9|Compromised,H8|Compromised,0.015,spatial
H9|Compromised,H10|Compromised,0.015,spatial
H9|Compromised,H11|Compromised,0.015,spatial
H9|Compromised,H12|Compromised,0.015,spatial
H9|Compromised,H13|Compromised,0.015,spatial
H9|Compromised,H14|Compromised,0.015,spatial
H9|Compromised,H15|Compromised,0.015,spatial
H9|Compromised,H16|Compromised,0.015,spatial
H9|Compromised,H17|Compromised,0.015,spatial
H9|Compromised,H18|Compromised,0.015,spatial
H9|Compromised,H19|Compromised,0.015,spatial
H9|Compromised,H20|Compromised,0.015,spatial
H9|Compromised,H21|Compromised,0.015,spatial
H9|Compromised,H22|Compromised,0.015,spatial
H9|Compromised,H23|Compromised,0.015,spatial
H9|Compromised,H24|Compromised,0.015,spatial
H9|Compromised,H25|Compromised,0.015,spatial
H9|Compromised,H26|Compromised,0.015,spatial
H9|Compromised,H27|Compromised,0.015,spatial
H9|Compromised,H28|Compromised,0.015,spatial
H9|Compromised,H29|Compromised,0.015,spatial
H9|Compromised,H30|Compromised,0.015,spatial
H9|Compromised,H31|Compromised,0.015,spatial
H9|Compromised,H32|Compromised,0.015,spatial
H9|Compromised,H33|Compromised,0.015,spatial
H9|Compromised,H34|Compromised,0.015,spatial
H9|Compromised,H35|Compromised,0.015,spatial
H9|Compromised,H36|Compromised,0.015,spatial
H9|Compromised,H37|Compromised,0.015,spatial
H9|Compromised,H38|Compromised,0.015,spatial
H9|Compromised,H39|Compromised,0.015,spatial
H9|Compromised,H40|Compromised,0.015,spatial
H9|Compromised,H41|Compromised,0.015,spatial
H9|Compromised,H42|Compromised,0.015,spatial
H9|Compromised,H43|Compromised,0.015,spatial
H9|Compromised,H44|Compromised,0.015,spatial
H9|Compromised,H45|Compromised,0.015,spatial
H9|Compromised,H46|Compromised,0.015,spatial
H9|Compromised,H47|Compromised,0.015,spatial
H9|Compromised,H48|Compromised,0.015,spatial
H9|Compromised,H49|Compromised,0.015,spatial
H9|Compromised,H50|Compromised,0.015,spatial
H9|Compromised,H51|Compromised,0.015,spatial
H9|Compromised,H52|Compromised,0.015,spatial
H9|Compromised,H53|Compromised,0.015,spatial
H10|Normal,H10|Compromised,0.030459207484708546,internal
H10|Compromised,H10|Down,0.07257069283483544,internal
H10|Down,H10|Mitigated,0.06187540371808747,internal
H10|Mitigated,H10|Recovered,0.06187540371808747,internal
H10|Compromised,H0|Compromised,0.015,spatial
H10|Compromised,H1|Compromised,0.015,spatial
